x,y
-21.809511365086347,-62.983120982898924
-21.673281735259373,-63.46420464293864
-21.537052105432398,-63.94528830297835
-21.386542466352832,-64.41827314318846
-21.0435806491691,-64.78210990872216
-20.700618831985366,-65.14594667425587
-20.378539835511823,-65.52832118834773
-20.057929845631026,-65.91199974441861
-19.728127113392006,-66.2876309246874
-19.39023356938301,-66.65617936508166
-19.013885147431186,-66.98198659346228
-18.611809524585073,-67.27919896452532
-18.209733901738964,-67.57641133558835
-17.762757609141314,-67.77744204509766
-17.380372289865953,-68.09959335675521
-16.99798697059059,-68.42174466841276
-16.615601651315227,-68.7438959800703
-16.212776765171323,-68.7957960925345
-15.802320532556593,-69.08132311596262
-15.391864299941862,-69.36685013939075
-14.98140806732713,-69.65237716281887
-14.568025260305538,-69.93355848390021
-14.149128382313505,-70.20655190068628
-13.669573282543965,-70.27408274314784
-13.229366272772378,-70.51118565023243
-12.789159263000792,-70.74828855731701
-12.348952253229207,-70.98539146440159
-11.908745243457622,-71.22249437148616
-11.45341704116682,-71.42740888368654
-10.989883826198964,-71.61485743295157
-10.53320768003347,-71.81730959004528
-10.088123152550253,-72.04512478575234
-9.648557631609265,-72.28331534116862
-9.210886777540239,-72.52506774239451
-8.77013645117138,-72.76108840502631
-8.32695689172246,-72.99258760175637
-7.88377733227354,-73.22408679848643
-7.440597772824619,-73.45558599521648
-6.975792081182991,-73.63977741072097
-6.510753069160025,-73.82345843123397
-6.04994955942248,-74.01744935149355
-5.590088664203629,-74.21373474842495
-5.129331362568486,-74.40790001632585
-4.668141340349406,-74.60104183832607
-4.2074244081207635,-74.79530891427936
-3.7467746473317973,-74.9897357588381
-3.283273575601708,-75.17720363657594
-2.8186355869552995,-75.36189673202517
-2.3565513981139605,-75.55279084994739
-1.8966044244386664,-75.74887445815301
-1.4366574507633725,-75.94495806635864
-0.9767104770880786,-76.14104167456426
-0.5335817480081513,-76.37253480652421
-0.09097681418410608,-76.60513074921155
0.3798400495473105,-76.7679472665137
0.8576649781097002,-76.9128910676347
1.2801238132497466,-77.18033925441509
1.7025826483897928,-77.44778744119547
2.157160099681259,-77.65405270252798
2.617212784680924,-77.84988816158634
3.0999881733958983,-77.96914253179277
3.5924007726128186,-78.0559171371358
4.06394988796966,-78.20215269842951
4.50262619470548,-78.44207580675511
4.9413025014413,-78.68199891508073
5.379978808177121,-78.92192202340632
5.827440578580959,-79.14416333109467
6.2836187319928944,-79.34886187126943
6.750122575256887,-79.52416157179258
7.234112339880121,-79.64967614361571
7.681108878733583,-79.78804138807591
8.000732171780223,-79.97835708861169
8.479731084344223,-80.12001794107705
8.92841430066239,-80.34066102706522
9.377097516980555,-80.5613041130534
9.775629278930534,-80.62254504884712
10.23221675073686,-80.82632895544796
10.688804222543187,-81.03011286204882
11.170543624449417,-81.15731359388752
11.659046059949706,-81.26392208562382
12.147548495449993,-81.3705305773601
12.498078365916708,-81.33837706241667
12.971525879983751,-81.49914848843429
13.444973394050795,-81.65991991445189
13.918420908117838,-81.82069134046951
14.403699475426656,-81.85597136804286
14.899060963626274,-81.80114645984975
15.395994396655066,-81.85643807890924
15.892927829683858,-81.91172969796874
16.389720881042933,-81.88506019892881
16.88646199382889,-81.8280666302726
17.384035882884962,-81.77947608256767
17.882300988544422,-81.73786016635563
18.380818322077182,-81.7067357307096
18.880507624183625,-81.72435961678435
19.37207037830849,-81.67025928457011
19.855149717021945,-81.54128505261593
20.338229055735404,-81.41231082066174
20.809057088649148,-81.25587207275044
21.267420822100064,-81.05611550125167
21.72578455555098,-80.85635892975291
22.177367422336076,-80.64252081484346
22.61934056787934,-80.40872659203504
23.061313713422606,-80.17493236922662
23.47628122586506,-79.90787275931199
23.795912440433792,-79.52337843338076
24.107094892334704,-79.13223162715171
24.40588169409246,-78.73132459666289
24.704668495850214,-78.33041756617405
24.96890271553299,-77.90910156058409
25.175783411409157,-77.4539088786638
25.38266410728532,-76.99871619674349
25.55055179303278,-76.52902370684482
25.691342628081962,-76.0492550743081
25.83213346313114,-75.56948644177137
25.929194304098516,-75.08016104368944
26.001377701741163,-74.58539892195338
26.073561099383813,-74.09063680021733
26.14574449702646,-73.59587467848127
26.326791267311624,-73.13537151680339
26.372179126189625,-72.63743583595046
26.41756698506763,-72.13950015509752
26.46295484394563,-71.64156447424459
26.508342702823636,-71.14362879339166
26.484516484540688,-70.64862204680148
26.395156415632574,-70.18024883175437
26.464688773334363,-69.68510718410955
26.534221131036148,-69.18996553646473
26.603753488737937,-68.6948238888199
26.584156410944438,-68.19785776569495
26.534944863095113,-67.70028543571841
26.572499518895313,-67.20702078208987
26.6707534764479,-66.7167696629425
26.693185466547703,-66.2261499613201
26.599702415056324,-65.73496677850144
26.506219363564945,-65.2437835956828
26.584363858982226,-64.75126433354522
26.670188557262886,-64.25868528286905
26.666463861529348,-63.76888083304447
26.55030890041118,-63.28255992561026
26.423762476921656,-62.798892656413
26.292520518880092,-62.316424472540305
26.226045469719903,-61.82596136537624
26.236022386444976,-61.32606091415353
26.245999303170045,-60.82616046293083
26.217520278641615,-60.32712391029792
26.185104595852916,-59.82817579324632
26.11088543572761,-59.33672150332475
25.967966068689307,-58.857582635640895
25.825046701651004,-58.37844376795704
25.823622347113176,-57.88624368092533
25.876416695154543,-57.389038736445805
25.831502471354643,-56.891754175594635
25.77951847293981,-56.39446385404312
25.76201574855491,-55.89532494904136
25.686946478152834,-55.4049687180817
25.55956811595044,-54.921466129833576
25.432189753748045,-54.437963541585454
25.25435171258212,-53.97381354385525
25.025748046012456,-53.52913347500698
24.797144379442795,-53.0844534061587
24.4916126102321,-52.696548851115786
24.134070600047306,-52.34702959420279
23.743137095567253,-52.0569130415039
23.258699525428305,-51.93313808184778
22.77426195528936,-51.809363122191655
22.29153419172049,-51.688579985789765
21.966331307741147,-51.929625064989985
21.49427138746212,-52.09442625329321
21.02221146718309,-52.25922744159644
20.55015154690406,-52.42402862989967
20.314140465524005,-52.82704306578554
20.120909448748883,-53.28819572397592
