x,y
-21.809511365086347,-62.983120982898924
-22.389959702298565,-63.52614274856432
-21.560218231214417,-64.30451923118962
-20.85447299942985,-65.01702455509913
-20.148303908148186,-65.72423704371506
-19.442556488980564,-66.43483472892986
-18.74485931655246,-67.27040346539641
-17.91739729354796,-67.60007351202702
-17.233560798610572,-68.43537968794301
-16.435825974030685,-68.79380801823643
-15.72536890478263,-69.53103043900887
-15.138070626332805,-69.42843520930778
-14.044111645429252,-70.06042693878494
-13.380230856374837,-70.63116808435502
-12.66223272385129,-71.10085894875252
-11.92194698369916,-71.51535278410078
-11.224183576090013,-71.85795135028775
-10.212294428597218,-71.96117482901428
-9.622746204179991,-72.66753337615471
-8.69579161372127,-72.70613920459411
-7.975091005576819,-72.98724140680872
-7.255605213595078,-73.31970427097498
-6.377039223340838,-73.75473055731226
-5.512195541405746,-74.33097632934212
-4.750268255731302,-74.69184952093231
-3.9775482282699706,-75.07320484104912
-3.290148742388773,-75.44839761290017
-2.3639926517073477,-75.41779809094503
-1.6392485218607082,-75.73360840952431
-0.892094284632049,-76.10315261180577
0.020810904327918822,-76.6573709837444
0.7885394389196924,-76.95354070776628
1.6957932221966987,-77.52738510510468
2.539680427942374,-77.82349763514952
3.3283109615702346,-78.07542640676333
4.121931108119057,-78.30297503907435
4.861519306699894,-78.61591842510569
5.616064520811031,-79.08418990739524
6.590984569706087,-79.44082704991894
7.366229582437651,-79.97581760633834
8.250170625455818,-80.26177205431972
9.101639180721763,-80.67950682877273
9.75842234199274,-81.00796583049764
10.825479534368817,-81.00414368150939
11.89383241011234,-81.85003860436771
12.364355616293977,-81.40751491294498
13.274352465143279,-81.97514717540139
14.441807849801002,-81.77111015058405
15.4553583582886,-81.80217406278184
16.455272107002735,-81.80195072210164
17.45521558755348,-81.8019976578985
18.451269301501313,-81.81145480938781
19.408842383118444,-82.03453476215724
20.495761440142687,-81.67020596888113
20.812405154825655,-81.61147305906105
21.832812132712593,-80.85903832005013
22.67677903799217,-80.65058581598865
23.38039771703605,-79.73448863491305
24.116573241069908,-79.02403045656196
24.896567907793425,-78.28802680901109
25.447549371429332,-77.42473802369352
25.604702736914884,-76.78338671645236
26.244856075011405,-75.57476528637318
25.44373544586508,-75.201186272118
26.369611990195068,-74.04458862873106
26.29650737231365,-73.18260456190552
26.23370735502873,-72.14275007590766
26.267207765656963,-71.11167397544482
26.543259042214604,-70.39264472572285
26.52411024155279,-69.11399042190303
26.640136017988116,-68.24790003448786
26.63880164675781,-67.2460864790148
26.638899134246902,-66.24618457195785
26.638220039653607,-65.24731424395074
26.601361174792697,-64.30415942854249
26.53184869208126,-63.182668566953765
26.410247022007713,-62.47558249950615
26.321346004304132,-61.47938399713186
26.318322095749252,-60.47955726517333
26.310971360696783,-59.48010349739441
25.884555899298384,-58.53705960291681
25.81416406047498,-57.70093795684714
25.837265866564273,-56.69041652552323
25.83728987938703,-55.85392957285977
26.191032920566812,-54.71219302638743
25.60748224023685,-54.18147684295128
25.284703365071028,-53.27793074544625
24.384894583864284,-52.29929931457389
23.670337800109102,-52.34343301233562
22.72309227003922,-52.06518295334219
21.997269520568253,-51.83323894085728
21.03130717599989,-52.161925329254835
20.257019881153024,-52.77529107136828
19.61815413269153,-54.30390993128667
19.536523382921242,-54.693209802350886
19.54142279651709,-54.98485976365143
19.448929978051623,-56.01249030194924
19.431661330327493,-56.98457059443665
19.431671819206567,-57.98458801941262
19.431688667887148,-58.98461598479213
19.431691675648686,-59.98461626514556
19.431686314761702,-60.98461571622316
19.429515747279055,-61.984408288027566
19.352343348693356,-62.976769544053184
19.401590302964113,-63.974618101179274
19.520685941591694,-64.47002186183809
18.694604493251877,-65.58384918709756
19.144728598203766,-66.6060319208872
18.581915244397607,-67.33410663729356
18.296068315732725,-68.2545427991544
18.38371518949214,-69.08696701997104
18.014885510658512,-69.82085607294118
17.505214410096407,-70.6330476164926
16.960331518871502,-71.37160153941802
16.199906035478076,-72.10166022245639
15.33703659510515,-72.9901269289419
14.391383088002474,-73.22613410189356
13.407806597529587,-73.18224905069577
12.42547145045055,-72.71307178768234
12.160689234192619,-72.77975963277895
11.03185114612402,-71.98413079599057
10.354123627856154,-72.40900185042928
9.184054677162223,-71.68845054036686
8.817775049692345,-71.76933121202339
7.771115374743908,-70.88772762893679
7.314241283477517,-71.5309061722076
6.230220452336749,-70.80981852728722
5.421994724723026,-70.9831962489214
4.452398192634924,-70.80379174681367
3.81550742834371,-70.68499279758363
2.941029199102599,-70.11754231251093
2.2069180686861958,-69.80092598099793
1.2531746554316525,-69.83208490823512
0.4995741194599101,-69.47191417323279
-0.2375467657720841,-69.06419102497642
-0.9892160789304408,-68.59001509446544
-1.887415641634891,-68.07571121571115
-2.8357312408427537,-67.88089669528324
-3.6260225170633267,-67.4808143915709
-4.327196372947506,-67.0190282503094
-5.2120660352292365,-66.5033201328691
-5.952116941399133,-66.20438674119113
-6.695852883787767,-65.88866030987992
-7.355018921772046,-65.83096696327621
-8.2037828243656,-65.20903920213763
-8.965029798702009,-64.52727385286079
-9.670435821752108,-64.22609874618766
-10.645569186991757,-64.10876798983897
-11.541863579344259,-63.17938336140006
-11.874229938776477,-62.47795438011119
-12.310017751229758,-61.79425418860559
-12.54093956712073,-60.94828730482485
-13.031053102433475,-60.193080480648604
-13.467738606802456,-59.28665967987429
-13.471426312261364,-58.51052855536689
-13.405919293196527,-57.46448706371543
-12.916995702099221,-56.57229860318857
-12.890716206208472,-55.944317053316055
-12.334008442275143,-55.134052449673824
-11.546430297917134,-54.45229411356683
-10.760012559070598,-53.597934846090844
-10.035593586274604,-53.33974995003598
-9.373000819686352,-52.98790599329045
-8.327168035218707,-53.05968724044684
-7.198998817778408,-52.28855543427032
-6.82056669949905,-52.881293499771694
-5.717309721582524,-52.06311172700234
-4.8023105739633,-51.95622389615053
-4.18873076965096,-51.80981590610208
-3.221171155176977,-51.151843300354216
-2.357057757774543,-51.29779103273953
-1.389088084932479,-50.8275920344069
-0.7642920589562754,-50.994569532408285
0.21295715715177144,-50.43925328162725
0.8339938646236263,-50.75582453525271
1.8147846752103833,-50.05096549203334
2.4401341890185115,-49.613101065540135
3.35887392068365,-49.87347761596905
4.504504710509617,-49.16539642204713
4.929597449508029,-49.648159531327565
5.994154077207088,-48.91881134061401
6.906860950970181,-48.518418864861836
7.705412306172305,-48.31927914787669
8.504838699446147,-48.09087324603112
9.222034872412246,-47.78721479592046
9.972731931649435,-47.43172803792234
10.722945502480355,-47.0529681739207
11.462697107506386,-46.63228038798449
12.216908579746564,-46.15211382910927
12.97698923520631,-45.69194233311389
13.627614749224833,-45.20880167548293
14.406669976458648,-44.933914399602386
15.216026941500296,-44.46456473928828
15.896978331147686,-44.246042682616924
16.646578026904592,-43.79017598286672
17.490675556361712,-43.292560562146285
18.276164576627973,-43.03728114016703
19.109324946879347,-42.35384488585806
19.60470424455699,-42.126054613971775
20.51343077988198,-41.719366464246946
21.140657482959412,-41.441326539599075
21.877958594483424,-41.03224992747008
22.62743868892459,-40.54738372865007
23.38236131124716,-40.063539079269
24.126569886509678,-39.63497767422078
24.86098871801908,-39.275987905196665
25.606305388339567,-38.92506598558266
26.301474044319143,-38.61496438892245
27.106879098340283,-38.19260008060818
27.830869566541846,-37.758452069720725
28.596208475074288,-37.29035557498854
29.355883276878906,-36.85384762322169
30.109641959292986,-36.45216562646238
30.858544318343753,-36.07942645259247
31.603185516469278,-35.721766843493874
32.32030594932219,-35.42492847211746
33.061156579654885,-35.10826220933486
33.74730150621555,-34.85468494845134
34.60878103156168,-34.31986225332783
35.36864138273298,-33.623271840474004
36.161761750871015,-33.31780381013449
36.981750897993145,-32.9181347532192
37.738960936584796,-32.430293151792526
38.469075795546615,-32.077667114667186
39.04718155237065,-31.939757928607765
40.07428493614286,-31.382811431432778
40.78162913605363,-31.102943035304524
41.63455504007377,-30.36218482298194
42.38024488788714,-30.30675365093723
43.16941436710673,-29.547127089218797
43.952077133677484,-29.100091648686146
44.7208831779077,-29.113594406238352
45.69276115953313,-28.273152580515227
46.05454287860594,-27.460013876300643
46.88561317527763,-26.750676899784775
47.180050626512134,-25.941834819155005
48.00311589328394,-25.141141774351304
48.148269038958475,-24.36281775276554
48.20702467347254,-23.625290717549653
48.94146180544019,-22.498121023420552
48.64294600734288,-21.632689741684302
48.66512044111396,-20.64064528430178
48.641601405563556,-19.7086482812149
48.55491115990672,-18.704197398556428
48.359766020486376,-17.87785261709574
47.730083507904844,-16.982406817125273
47.68080236504195,-16.292355534120848
47.53260646800258,-15.528217319506595
47.08523601291304,-14.666185871806581
46.77012373755636,-13.861603602074005
46.17459267796567,-12.977627401099044
45.78460063999773,-12.129340843266835
45.52982590319686,-11.352002000284562
45.4080499362997,-10.583091946462979
45.116066966278865,-9.78075854599512
44.690151839540846,-8.9123209552982
44.157264255116786,-8.023499037111755
43.775674346837,-7.197449260957596
43.530400187490045,-6.45842413578345
43.22057638288436,-5.7121257213120815
42.78005151817475,-5.036620354621211
42.735007800663574,-4.052215634925188
42.29278381525621,-3.3039712002243062
41.69292846579549,-2.437175837750584
41.2757473022353,-1.6533822566948548
41.10955643489507,-0.8416394379827072
40.97112645784412,-0.1090257387569195
40.79490352798761,0.7602599602955279
39.99949322173231,1.6050145905587276
39.29504909841817,2.3112027621657325
38.37120586119852,3.2430667468500127
37.49430245562055,3.0917725239260863
36.69008988086882,3.210107598693878
35.702815787129055,3.5322646950821133
34.72991379939217,3.478778966122766
33.700303451855696,3.5202092158875606
32.76249908151381,3.544386659890554
31.785278377151695,4.057485098099736
30.880018043340826,3.893657628208246
29.883711303521267,3.8837122173597876
28.886896466533486,3.8918641263424165
27.94695308233155,3.9904016905918964
