x,y
-21.809511365086347,-62.983120982898924
-21.368022408424576,-63.88711378603768
-20.811135949273194,-64.711506947086
-20.146764854261022,-65.46032717088826
-19.493076376274896,-66.21814186659812
-18.78407480247219,-66.9205656248714
-17.9854578901715,-67.52455440093553
-17.18022056101497,-68.11754969688045
-16.352142712271707,-68.6778294915854
-15.499508221015047,-69.20071902335316
-14.644714796802031,-69.71946992907158
-13.793943351971325,-70.24508705639407
-12.926858575442886,-70.74330201106406
-12.040738596319287,-71.20675734755986
-11.144259023123913,-71.64993620190573
-10.246468474459938,-72.09034648407584
-9.34689369409839,-72.52707711651055
-8.443026105045263,-72.9549325733951
-7.536183681588883,-73.37637809801755
-6.617462648806418,-73.77132125357832
-5.689989940964184,-74.14528077688684
-4.769582124901917,-74.53610818026262
-3.8536838313229187,-74.93761253465021
-2.9334370542859363,-75.32888356801054
-2.0126969938834995,-75.71905827564824
-1.096227433878918,-76.11920456107988
-0.17677658765917453,-76.51239759400195
0.7460028313604616,-76.89764817486099
1.655293126939576,-77.31385230575395
2.5733112458269782,-77.71019903701772
3.501024287838786,-78.08379725633698
4.427191796289204,-78.46078168807504
5.350585102068883,-78.84467514401861
6.279203914229491,-79.2157374440778
7.212674443858223,-79.57428893574628
8.142727337008129,-79.94228315208875
9.08054591691862,-80.28838684845668
10.030059283901439,-80.60298192565736
10.982858168535287,-80.90570756976098
11.951932358903958,-81.15300982003171
12.927140745615638,-81.37479453685266
13.91533417798639,-81.52688058873944
14.90893925187894,-81.64148512075504
15.906359773151642,-81.71053316442284
16.906587639927945,-81.72941181950951
17.902892293221225,-81.64494342280179
18.88171335375216,-81.44108910420307
19.85588428936371,-81.2123693645977
20.819535949077558,-80.95074874537309
21.75518780519929,-80.59348291939894
22.649103997139935,-80.15006814948431
23.46210295595407,-79.5651398040941
24.17288894323817,-78.86398095853384
24.693842108359615,-78.01145399150045
25.07599779352018,-77.08728706031634
25.425957231786377,-76.15061984592532
25.689250923940918,-75.18570671756368
25.887290976576587,-74.20552669634097
26.116227411606502,-73.23164602872455
26.25367649586598,-72.24229631578746
26.358161014828976,-71.2467521903178
26.43101931138244,-70.25020398204143
26.484645554460254,-69.25135952299414
26.53836777276228,-68.25329895500349
26.53748165508473,-67.25299377513504
26.539014994877025,-66.2530689140604
26.49520965075983,-65.25404826028111
26.448704514489055,-64.25506646075385
26.411752419685797,-63.25569765371861
26.35011661273458,-62.25771851507022
26.248374983606105,-61.26275447528422
26.14672148419559,-60.26808641944262
26.082635232254585,-59.27001828773927
26.01152526133555,-58.27264516724394
25.90764534887248,-57.278008531183396
25.777650102360678,-56.28689257842413
25.539467103963,-55.31419066732733
25.171743048861924,-54.3898445458812
24.564472322407646,-53.58869617206443
23.810375338051013,-52.945352351385445
22.895282772585997,-52.530768947565484
21.90160921899678,-52.53388200652235
20.98036774583939,-52.93251709005315
20.270087750743112,-53.62198901444136
19.76844760635878,-54.456241621473744
19.584346200367673,-55.444632753701846
19.51924148321183,-56.44288190133062
19.49943330211284,-57.442250470572255
19.458155114628067,-58.44136785737989
19.42278514861289,-59.44076113590681
19.41803962659063,-60.44074483841007
19.431637444172605,-61.440711594345835
19.4143950819595,-62.44047894844691
19.332457002069624,-63.437229074667115
19.18763476734357,-64.4266749838453
19.002388096865037,-65.40933091063569
18.81164600288586,-66.39114799803367
18.582035428957134,-67.36395873592129
18.247326444118276,-68.30660242155797
17.90511245825682,-69.24595248882191
17.46339235401184,-70.14347737171252
16.844869764422224,-70.92858137338733
16.165322970834897,-71.65801162825832
15.259084718551444,-72.0917007633233
14.305932613013972,-72.38431108417011
13.309472569495925,-72.47632206237977
12.310052484303057,-72.44556669419435
11.315043124570293,-72.34369385822583
10.333231617249046,-72.15422911048186
9.365490151806222,-71.90191155569707
8.392138481095442,-71.673187136715
7.4163936525449765,-71.45408379982467
6.444797006093243,-71.2174276599458
5.4727697546737035,-70.98283433659512
4.51974826410849,-70.67963992811384
3.5680706025798825,-70.37256624877823
2.6181772093549913,-70.06036934799458
1.6864710434455557,-69.69694122666229
0.7539565793315464,-69.33584616842984
-0.17043980989458546,-68.95457131030211
-1.0740917850692722,-68.52608867238172
-1.9840012923418986,-68.11168643552473
-2.9049908983850243,-67.72174094916124
-3.8145733152924755,-67.30663304979821
-4.716222916285641,-66.8737481386977
-5.6073009335213575,-66.42061841617439
-6.482878904722902,-65.93723524760118
-7.366730392972038,-65.46947501355571
-8.229879448564391,-64.96446116206883
-9.06009521280095,-64.40686112111327
-9.855514555797342,-63.80095255943639
-10.61175174403512,-63.14582577592098
-11.30162162854658,-62.42350575950433
-11.91333122674043,-61.629753374981185
-12.397090540170685,-60.75953551912035
-12.73037248381694,-59.81176597984223
-12.945519445120377,-58.84321262315353
-12.85423844887371,-57.841188822176974
-12.667906734337025,-56.86063475637707
-12.242233033275369,-55.956830118801435
-11.65122065721024,-55.145496955423624
-10.957568318483327,-54.434388749343725
-10.114994685966167,-53.888565529692016
-9.275023714968473,-53.35154496445405
-8.339395448773917,-52.992536703198134
-7.394302325229841,-52.668239983593395
-6.438704549715276,-52.373224650919106
-5.479461502296306,-52.09015684862809
-4.5114481918571885,-51.83951226013469
-3.547482828776875,-51.573925214710215
-2.585345635432866,-51.30195250223204
-1.6154483583786552,-51.05813778016947
-0.6494364835921322,-50.79957193705555
0.31563011203376123,-50.537676149267725
1.277080422786307,-50.26283673455819
2.2415213919626344,-49.99887226393112
3.2026202138973527,-49.72265479135855
4.165149645948348,-49.45166250381277
5.122434072535555,-49.16199854438742
6.060659501355195,-48.816426515957
7.001675649762507,-48.47779446123948
7.928208725871673,-48.10206400218054
8.84758827018852,-47.70865809135435
9.765498170921715,-47.31114812714724
10.658868066557867,-46.86268643964886
11.54548974978612,-46.400376610983834
12.442990216171813,-45.9594286426812
13.327428646765409,-45.49262468948155
14.214083527581435,-45.03022042721806
15.097811101225902,-44.562219336047114
15.975113317616039,-44.08225204616096
16.86204421561497,-43.62044056027243
17.75527529385697,-43.170662802035594
18.63698637197703,-42.69912345979495
19.514757356666802,-42.21993388095426
20.40178779304011,-41.75820359736202
21.293354291883674,-41.30531760914758
22.185388368959064,-40.853367622907825
23.0805786277946,-40.40752748823124
23.964606910561834,-39.94039755297189
24.839788474313462,-39.45642307375443
25.7165662057038,-38.97553521941544
26.59523831475973,-38.49810129114668
27.48756993796429,-38.04664634507528
28.36790041855275,-37.57250573422046
29.24816804934546,-37.09808559723697
30.136615502667528,-36.639005070440824
31.018133396275676,-36.16684284157729
31.895865970788037,-35.687697070696736
32.78783535644743,-35.23567600342502
33.67547047302712,-34.77510479595187
34.550695161275485,-34.29126650262761
35.42833401095543,-33.81211092507513
36.31541246811786,-33.3504294285586
37.19296183145115,-32.87105499767882
38.07407544093751,-32.397983669591625
38.974907543704866,-31.964145292877717
39.84242243408007,-31.466714669256874
40.74134950778209,-31.0282249855088
41.622502383567,-30.55562544566277
42.477943892575624,-30.03775189371211
43.325928061346794,-29.50755646066442
44.135201971073904,-28.920408868923104
44.894823929669,-28.269774235205855
45.61134734760899,-27.57216449261007
46.25538600830164,-26.807420625043466
46.828737672038734,-25.98839503132385
47.37852773460439,-25.150075576764365
47.79217810188141,-24.243716837685426
48.10777866701527,-23.29179834038181
48.334561536523545,-22.319793186778195
48.40065372437957,-21.320937598080352
48.36526507639214,-20.32140474198659
48.2693570108317,-19.325950444195996
48.07461926365896,-18.34531080647071
47.8477287698863,-17.370921025091707
47.56301881749161,-16.412980149107018
47.24414356006128,-15.46461796732231
46.91250520904636,-14.52148324962196
46.545122553301326,-13.591301678178628
46.17064741606425,-12.664060872361292
45.785278275666386,-11.741299668249068
45.39011879046585,-10.822704497252767
44.99668996029624,-9.903242268739854
44.63352058221413,-8.97162981372181
44.26984910383019,-8.040144644491892
43.88324517820206,-7.117826893634383
43.50018789897833,-6.194129716938979
43.12208746729541,-5.268375844429029
42.72952774517069,-4.348626892009856
42.332771800061415,-3.43073838482702
41.930870981006805,-2.514973727515765
41.51397510532712,-1.6066131668945915
41.05328991676712,-0.7179041569786051
40.55176830834402,0.14290619853319164
39.87851875143504,0.8851903182754386
39.201660057039156,1.6239772397126644
38.43738665852333,2.256849557144909
37.53756477089714,2.7077171605194073
36.609141334267164,3.059849106431055
35.62531728816636,3.256963835017191
34.643139699244024,3.4343917381432987
33.64909029737777,3.549479403437439
32.65605129117309,3.6630045203340265
31.657759481406195,3.728276232395064
30.65876459468846,3.7612620375978008
29.658113754302555,3.7451381338841454
28.66135572545177,3.6784283509253153
27.678820824233323,3.489035205623021
26.697931864091256,3.2960152844944313
25.738796878723782,3.0124964809192982
24.7927753516782,2.6883940364596866
23.848858525928755,2.357923417214772
22.922096535470505,1.9826285140694349
21.996845556370886,1.6032426155386883
21.064693395036457,1.2410294081283184
20.144201052635268,0.8507037373040262
19.236019150870018,0.43207746898176436
18.33485403750725,-0.001281433985591906
17.460284799471115,-0.48635241801176804
16.59612580937922,-0.990114894908117
15.784740333456428,-1.5732815644866887
14.993915924158644,-2.1870077071195317
14.231809001200954,-2.8333057870452634
13.522368620213523,-3.538553218332082
12.82364985021042,-4.253959946590223
12.130354254719405,-4.974314305829893
11.50009595393642,-5.750820302076529
10.874623188659356,-6.531295873761787
10.272750320186008,-7.326834077278744
9.760133603390118,-8.188116841628704
9.292207453020838,-9.066907484942147
8.97959388560039,-10.020251126306277
8.751421764896815,-10.99118813211531
8.669874556536088,-11.989594526599978
8.656404504736035,-12.989485097257255
8.699996499631846,-13.98884658373301
8.8509243437436,-14.977069288043204
9.019201967338141,-15.963011680345796
9.214748188492926,-16.943498843203116
9.44789198987739,-17.916080580166085
9.698607991263806,-18.884116985345727
9.960709089773623,-19.84916214299238
10.243691541574224,-20.808305683519933
10.545835485734228,-21.761619828696304
10.822836809523876,-22.72240595881362
11.103801636077472,-23.682116735597322
11.381041527500718,-24.64289884526448
11.637263016450158,-25.6092598097757
11.908815964980743,-26.572946025557158
12.08376787741679,-27.554072774306235
12.157882994389954,-28.55628134577905
12.083595652346741,-29.545383245612644
11.879915081674637,-30.535313270388922
11.443030739883742,-31.414094293039813
10.794728994016191,-32.19023903405576
10.100627625914537,-32.90043034548546
9.26512287966192,-33.45692823878987
8.380743697208112,-33.92258301921396
7.465280165014362,-34.32474144900106
6.545046341496663,-34.716664050750275
5.6214960690265015,-35.09984558786664
4.694835838941402,-35.475829892407354
3.767894711571841,-35.85107467349985
2.847600936897425,-36.242327803722105
1.9252227517375413,-36.62811089210455
0.990731832747544,-36.9844843083357
0.06377690559801957,-37.359597269046795
-0.8589191608973791,-37.74501158214137
-1.794576353872729,-38.09793456884236
-2.7294541765219984,-38.45310618358029
-3.6531300593122706,-38.83639293825775
-4.587353392451531,-39.19290095616361
-5.514824726548918,-39.56590340442468
-6.434776085215082,-39.9581615426804
-7.360075927431038,-40.33737331612563
-8.286855015019507,-40.713065034850196
-9.21174258786166,-41.09307178842437
-10.128283355032869,-41.49293960145681
-11.055920522770727,-41.866515134106855
-11.979335838679878,-42.25026577794378
-12.91346538828395,-42.60731407098252
-13.835343064332163,-42.99490316490029
-14.771418379834323,-43.346363735053686
-15.700316166146125,-43.71576642729066
-16.624968826026723,-44.09616848772996
-17.561579133798443,-44.44656555646209
-18.486392859720674,-44.827120150275796
-19.414852095948827,-45.199598212975225
-20.3231239928241,-45.61493504900902
-21.238564529145815,-46.02767445481526
-22.08489890842929,-46.54694802567481
-22.860574005645386,-47.18493939156234
-23.611783276859974,-47.8388997289584
-24.213527436082533,-48.640880527517425
-24.79198356455903,-49.45587414717771
-25.25661387110701,-50.34180531751357
-25.58244004946488,-51.28724355451527
-25.71432215098904,-52.27711304341341
-25.706605327666367,-53.27811265374478
